student_id,age,country,prior_programming_experience,weeks_in_course,hours_spent_learning_per_week,practice_problems_solved,projects_completed,tutorial_videos_watched,uses_kaggle,participates_in_discussion_forums,debugging_sessions_per_week,self_reported_confidence_python,final_exam_score,passed_exam
2124,31,USA,Intermediate,6,4.9,63,1,21,0,1,3,6,46.6,0
2125,48,Pakistan,None,3,6.8,68,1,36,1,1,8,9,28.8,0
2126,19,UK,Intermediate,9,2.8,60,3,37,1,1,3,10,64.2,1
2127,19,Pakistan,Intermediate,13,6.8,66,1,45,0,1,7,7,54.0,0
2128,54,Other,Beginner,4,11.5,79,0,45,1,1,2,5,62.2,1
2129,32,Other,None,10,5.2,54,5,39,1,0,4,1,27.5,0
2130,52,USA,Intermediate,13,6.3,45,1,36,0,0,2,1,43.5,0
2131,54,Other,Beginner,2,1.9,50,2,56,1,0,5,1,30.2,0
2132,44,Germany,None,6,8.1,51,1,50,1,1,7,3,17.1,0
2133,51,Indonesia,None,1,7.8,57,0,42,0,0,4,7,17.8,0
2134,53,UK,Intermediate,6,7.2,56,0,42,1,1,7,9,69.6,1
2135,54,Pakistan,None,13,6.3,76,0,34,1,0,6,6,32.8,0
2136,52,USA,Beginner,12,6.1,56,2,50,0,1,9,7,39.4,0
2137,50,Germany,Beginner,10,8.5,63,2,42,0,1,9,3,50.8,0
2138,22,USA,Intermediate,1,6.9,68,2,31,1,0,5,8,56.0,0
2139,42,Germany,Advanced,14,7.9,64,2,37,0,1,5,10,72.9,1
2140,43,Other,Advanced,8,7.6,44,1,34,0,0,3,6,65.6,1
2141,37,Other,None,5,10.4,80,3,32,0,1,1,3,42.8,0
2142,29,Brazil,Intermediate,6,9.0,57,2,44,0,0,5,2,41.5,0
2143,22,Bangladesh,None,2,7.6,60,4,38,1,0,10,9,50.1,0
2144,52,USA,Beginner,2,11.6,66,3,45,0,0,6,7,70.5,1
2145,37,Brazil,Beginner,12,8.3,53,1,31,0,0,7,10,49.4,0
2146,20,UK,None,9,10.9,49,1,32,1,1,3,10,38.5,0
2147,17,Brazil,Advanced,3,8.8,57,2,40,1,1,6,9,73.3,1
2148,42,India,None,6,1.5,68,3,51,1,0,6,4,25.0,0
2149,36,Other,Beginner,10,10.9,67,3,43,0,0,4,4,29.5,0
2150,53,India,Intermediate,5,7.4,44,2,44,1,1,5,6,56.4,0
2151,30,USA,Intermediate,14,6.8,56,0,48,1,0,6,2,33.3,0
2152,36,Pakistan,None,12,7.8,60,1,39,0,0,4,10,22.6,0
2153,25,Pakistan,Beginner,4,6.0,53,3,37,1,0,6,1,40.0,0
2154,38,UK,Intermediate,10,7.7,62,4,40,0,1,2,10,72.8,1
2155,54,Brazil,None,2,5.2,62,2,37,0,1,5,3,20.5,0
2156,20,Pakistan,Beginner,8,10.8,53,4,38,1,1,4,5,58.6,0
2157,16,Germany,None,10,6.7,62,3,43,0,0,6,2,21.8,0
2158,28,Germany,Beginner,7,5.9,57,1,35,1,1,3,9,28.8,0
2159,36,UK,Intermediate,11,4.2,76,2,41,0,1,8,1,47.5,0
2160,41,Indonesia,Beginner,2,7.8,66,3,53,1,0,3,3,52.7,0
2161,36,Other,Beginner,6,7.6,57,2,46,0,1,5,5,35.3,0
2162,33,Brazil,Beginner,14,8.2,59,2,49,0,1,5,1,35.4,0
2163,52,USA,Beginner,8,3.9,58,2,33,0,1,3,4,30.8,0
2164,47,Nigeria,None,7,2.2,65,1,33,0,1,5,10,22.1,0
2165,51,Nigeria,None,15,8.9,56,3,41,1,1,9,1,34.9,0
2166,32,Nigeria,Beginner,1,11.5,52,4,35,1,1,5,7,64.9,1
2167,50,Pakistan,Beginner,5,3.9,51,1,46,0,1,4,1,14.9,0
2168,26,Indonesia,Beginner,2,11.8,64,1,43,0,0,12,3,53.5,0
2169,36,Indonesia,None,6,7.9,70,1,37,0,0,2,4,19.3,0
2170,41,Brazil,Beginner,7,7.0,53,2,32,1,1,3,4,45.3,0
2171,19,Brazil,None,14,5.8,59,3,37,0,1,4,7,33.7,0
2172,49,Indonesia,Advanced,14,2.8,50,2,42,0,0,5,5,53.4,0
2173,33,UK,Beginner,7,10.0,63,4,32,0,1,6,8,71.3,1
2174,50,Brazil,None,3,4.7,57,2,41,0,0,4,3,20.6,0
2175,44,UK,None,7,4.7,61,1,46,0,1,5,8,31.8,0
2176,44,India,Advanced,15,10.0,57,4,40,0,1,0,9,93.6,1
2177,53,Germany,None,5,1.4,60,1,38,0,1,3,9,8.0,0
2178,36,Other,Intermediate,8,2.4,58,2,40,0,1,4,9,45.0,0
2179,28,Brazil,None,15,6.9,72,5,46,0,1,5,1,34.4,0
2180,32,Indonesia,Advanced,12,7.9,61,0,30,0,1,3,9,72.5,1
2181,24,Germany,Intermediate,8,8.5,62,2,37,0,1,6,8,63.2,1
2182,16,Germany,Beginner,7,6.1,58,2,32,0,0,5,2,26.6,0
2183,17,Bangladesh,None,6,14.6,71,1,36,1,0,4,3,32.1,0
2184,44,Indonesia,None,2,6.3,61,4,47,1,1,6,7,49.7,0
2185,48,Other,Beginner,6,6.3,52,7,31,1,1,0,3,57.9,0
2186,25,Indonesia,Beginner,13,4.6,67,5,36,0,0,5,2,33.2,0
2187,36,Brazil,None,12,7.4,71,2,40,1,0,3,4,25.5,0
2188,43,USA,None,15,8.8,60,4,45,0,0,5,9,30.4,0
2189,26,India,Beginner,11,10.6,60,3,47,0,0,8,2,57.1,0
2190,49,UK,Beginner,9,2.5,50,2,39,0,1,3,1,22.5,0
2191,23,USA,None,15,6.3,64,2,38,0,0,2,10,31.1,0
2192,37,India,None,2,8.3,66,1,40,0,0,3,7,17.4,0
2193,23,USA,Advanced,1,8.8,63,2,42,0,1,6,1,57.8,0
2194,30,UK,Beginner,11,7.0,61,5,46,0,0,7,6,62.5,1
2195,32,Pakistan,Intermediate,13,8.6,47,0,31,1,1,8,5,47.0,0
2196,38,Indonesia,Beginner,5,4.6,61,0,44,1,0,3,8,30.3,0
2197,39,USA,None,11,11.7,68,3,46,1,1,4,3,58.0,0
2198,34,Brazil,None,6,10.0,65,2,40,0,0,6,3,18.9,0
2199,20,Other,None,3,3.0,53,2,41,1,0,5,1,7.3,0
2200,47,Nigeria,Intermediate,8,3.8,46,4,41,1,0,6,4,45.1,0
2201,16,Brazil,Beginner,7,3.9,59,2,37,1,1,6,10,52.2,0
2202,38,UK,None,2,9.0,56,1,37,0,1,2,10,35.9,0
2203,52,Other,Advanced,12,3.1,53,4,41,1,0,3,6,62.8,1
2204,23,Brazil,None,7,6.0,60,0,40,0,1,8,5,11.4,0
2205,28,Germany,Advanced,15,8.4,41,3,50,0,0,2,7,68.3,1
2206,23,Indonesia,Advanced,15,6.8,59,1,40,0,1,3,10,51.3,0
2207,38,Other,None,1,7.8,65,3,28,1,0,8,1,28.0,0
2208,16,Germany,None,9,3.8,55,2,40,0,0,5,3,10.4,0
2209,39,Brazil,Beginner,13,8.8,60,2,38,0,0,4,4,49.0,0
2210,50,India,Beginner,7,5.2,56,2,35,1,1,4,6,45.8,0
2211,39,Bangladesh,Beginner,6,6.0,59,2,30,0,0,3,4,38.6,0
2212,32,India,Advanced,13,7.7,69,0,30,1,0,5,7,63.8,1
2213,20,Indonesia,Intermediate,2,7.3,60,2,36,1,0,3,10,72.2,1
2214,35,Other,None,3,7.1,49,2,25,0,1,1,10,36.1,0
2215,36,Other,None,1,4.7,67,2,38,0,1,5,3,13.9,0
2216,46,Indonesia,Beginner,15,6.1,49,0,36,0,1,4,8,29.7,0
2217,51,Germany,None,10,7.0,66,2,38,1,1,5,7,41.5,0
2218,26,Bangladesh,Intermediate,13,2.9,63,3,37,1,1,5,3,51.6,0
2219,30,Brazil,None,5,5.6,51,2,40,0,0,1,9,24.8,0
2220,34,UK,None,9,8.2,50,1,31,0,1,2,10,32.5,0
2221,22,India,None,13,3.2,51,0,46,0,0,5,5,0.0,0
2222,43,India,Intermediate,6,10.5,64,0,40,1,1,3,2,53.8,0
2223,20,Nigeria,None,5,10.8,50,1,44,0,1,6,9,46.8,0
2224,20,Bangladesh,Intermediate,12,3.3,56,2,42,0,1,5,8,56.5,0
2225,45,UK,Beginner,3,11.1,49,1,35,1,1,6,8,73.6,1
2226,47,India,Intermediate,5,6.6,66,0,50,0,0,7,1,43.9,0
2227,23,UK,Beginner,8,8.3,65,1,33,0,1,9,4,42.0,0
2228,25,Brazil,None,12,5.5,66,3,38,1,1,4,7,49.1,0
2229,53,Other,Intermediate,2,9.8,51,0,37,0,0,6,6,42.0,0
2230,47,UK,None,5,8.2,57,1,50,0,0,9,9,31.1,0
2231,43,India,Beginner,6,4.6,44,1,39,1,1,7,8,37.6,0
2232,32,Germany,None,10,3.5,65,2,45,0,0,1,9,18.6,0
2233,46,Bangladesh,Intermediate,8,2.6,56,2,47,1,0,2,4,46.9,0
2234,23,Indonesia,Advanced,8,7.6,48,1,48,1,0,5,8,71.4,1
2235,40,USA,Beginner,15,8.7,56,1,34,1,1,4,6,40.4,0
2236,24,Pakistan,Beginner,5,9.0,69,2,41,1,1,7,9,63.4,1
2237,17,Pakistan,Intermediate,9,6.6,74,2,50,1,0,5,10,70.1,1
2238,30,USA,None,4,3.5,74,0,43,0,1,5,1,13.3,0
2239,18,UK,Advanced,12,5.0,62,3,49,0,0,7,6,64.6,1
2240,51,Bangladesh,None,9,10.5,67,3,31,0,0,3,10,40.5,0
2241,19,UK,Advanced,11,5.5,60,3,39,1,1,6,10,88.3,1
2242,29,Indonesia,Intermediate,7,7.4,57,1,43,0,0,6,2,37.9,0
2243,40,Bangladesh,Intermediate,6,3.8,62,1,45,0,0,11,3,40.4,0
2244,25,USA,Beginner,4,8.0,59,1,44,1,1,5,9,58.5,0
2245,36,UK,Beginner,2,5.6,49,3,38,0,0,9,5,41.3,0
2246,51,Nigeria,Beginner,8,10.1,73,0,42,1,1,9,5,68.7,1
2247,27,India,None,6,9.3,66,1,35,0,1,10,1,19.6,0
2248,42,Germany,Beginner,12,5.5,55,2,34,0,0,7,10,39.1,0
2249,17,Other,Beginner,15,6.6,63,4,39,0,0,7,2,43.6,0
2250,28,Germany,Intermediate,3,5.3,68,4,32,0,0,4,9,71.3,1
2251,47,Indonesia,Beginner,7,2.7,69,0,43,0,0,4,7,29.4,0
2252,46,UK,None,10,4.4,60,9,41,0,0,3,4,52.2,0
2253,31,Brazil,None,7,7.6,69,0,37,0,1,4,7,39.4,0
2254,47,Bangladesh,Beginner,6,8.0,54,0,41,1,1,5,10,29.1,0
2255,47,UK,None,2,7.4,50,0,36,0,0,7,2,0.0,0
2256,49,Bangladesh,None,8,6.1,56,0,34,1,1,5,5,14.4,0
2257,26,Other,Intermediate,1,9.8,67,0,38,1,0,3,9,58.2,0
2258,25,Nigeria,Beginner,13,7.2,69,4,48,0,1,4,2,38.9,0
2259,30,Germany,Beginner,1,9.1,58,1,27,0,0,7,3,47.5,0
2260,32,India,None,6,1.7,49,2,36,0,0,7,5,14.3,0
2261,33,Other,Intermediate,5,0.0,59,2,47,1,1,6,5,53.7,0
2262,24,Other,None,9,7.9,53,1,42,1,0,2,8,27.6,0
2263,40,Germany,Intermediate,13,2.7,64,3,54,0,1,7,7,56.0,0
2264,29,Other,None,12,6.4,52,1,32,0,0,6,3,7.1,0
2265,40,Brazil,Intermediate,7,6.1,63,0,41,1,0,4,5,44.6,0
2266,37,Brazil,Beginner,2,11.8,49,3,50,1,1,4,8,71.9,1
2267,45,Pakistan,Beginner,13,8.2,65,4,43,0,1,5,5,60.3,1
2268,35,Pakistan,Beginner,12,7.5,59,1,40,0,0,6,2,38.1,0
2269,36,Brazil,Beginner,7,9.5,61,2,44,0,0,4,10,50.9,0
2270,47,USA,None,15,8.1,64,2,46,1,1,7,2,24.6,0
2271,36,Nigeria,Intermediate,3,5.6,59,2,39,1,1,7,1,43.5,0
2272,50,Bangladesh,None,1,10.2,70,0,42,0,1,3,6,34.2,0
2273,47,Nigeria,Advanced,11,3.7,54,2,42,0,1,6,1,41.0,0
2274,45,Indonesia,Intermediate,8,8.0,57,0,42,1,1,4,8,52.6,0
2275,54,Other,None,14,2.4,56,2,47,1,0,7,1,7.8,0
2276,27,India,Intermediate,12,7.6,42,4,36,0,1,3,8,54.4,0
2277,33,Other,Beginner,3,7.6,56,1,43,0,1,2,6,45.7,0
2278,36,Nigeria,None,11,12.0,68,1,37,0,1,4,9,43.7,0
2279,28,Brazil,Advanced,8,2.3,46,1,35,0,0,8,3,50.4,0
2280,36,Germany,Beginner,7,5.2,61,2,42,0,1,6,7,41.0,0
2281,23,Indonesia,Beginner,12,9.5,54,3,44,0,1,4,2,53.5,0
2282,22,Brazil,Beginner,15,8.0,74,1,38,1,1,6,5,53.7,0
2283,38,Nigeria,None,2,7.5,36,3,44,1,0,3,1,14.0,0
2284,47,Germany,Advanced,13,4.1,53,4,36,0,1,4,5,71.6,1
2285,26,India,None,14,5.2,60,1,44,1,1,5,8,23.0,0
2286,37,Nigeria,None,14,10.7,59,2,48,1,1,4,10,58.7,0
2287,37,Bangladesh,Beginner,1,6.8,73,3,43,0,1,4,3,58.6,0
2288,40,UK,Beginner,7,8.1,60,3,38,1,1,12,6,61.1,1
2289,37,Germany,Beginner,13,6.7,51,0,45,0,0,5,4,27.2,0
2290,43,Nigeria,None,1,3.5,43,2,29,1,0,4,8,12.2,0
2291,44,Brazil,None,6,9.8,55,3,39,0,0,3,2,46.3,0
2292,28,Bangladesh,None,13,8.5,67,4,45,0,1,10,5,35.3,0
2293,33,USA,Advanced,11,13.9,53,2,31,0,0,4,6,63.7,1
2294,17,Germany,None,10,4.0,62,1,35,0,1,6,8,18.1,0
2295,44,Bangladesh,Intermediate,11,9.5,58,3,33,0,1,6,2,61.5,1
2296,36,Brazil,Intermediate,10,3.1,71,2,44,1,1,1,9,37.0,0
2297,30,Nigeria,Intermediate,8,7.5,63,1,54,1,1,5,7,52.7,0
2298,42,Other,Intermediate,7,9.9,65,4,38,0,1,5,10,77.4,1
2299,46,India,None,4,0.8,62,5,43,0,1,8,4,43.8,0
2300,30,Other,None,1,6.4,66,2,48,1,0,5,10,36.6,0
2301,38,UK,Beginner,1,5.3,56,1,35,0,0,7,2,25.7,0
2302,39,Bangladesh,None,4,4.9,53,3,44,0,0,3,8,38.9,0
2303,28,UK,Intermediate,5,8.2,59,3,38,1,0,4,2,53.6,0
2304,37,India,Beginner,12,10.4,48,2,33,1,1,5,2,31.9,0
2305,52,Bangladesh,Intermediate,7,6.6,71,3,38,1,0,5,9,71.5,1
2306,48,Pakistan,None,14,7.6,62,0,34,0,1,8,4,7.5,0
2307,18,Brazil,Advanced,4,7.3,49,4,36,0,0,8,7,73.4,1
2308,34,Bangladesh,None,10,7.0,64,1,35,1,1,3,10,42.4,0
2309,38,Brazil,Beginner,14,3.7,60,0,39,1,0,3,4,21.5,0
2310,44,Other,Beginner,12,10.3,58,2,42,1,0,6,5,46.6,0
2311,45,Indonesia,Intermediate,1,7.9,54,2,42,0,0,6,1,54.7,0
2312,54,Germany,Beginner,11,8.2,54,0,44,1,1,4,10,45.4,0
2313,40,Indonesia,Advanced,10,4.6,60,3,38,0,0,2,1,48.2,0
2314,52,Nigeria,Advanced,7,5.6,54,4,42,0,1,8,10,80.0,1
2315,23,Germany,Intermediate,2,6.5,53,2,51,0,1,6,10,74.2,1
2316,31,Germany,None,13,2.4,78,0,33,1,0,3,3,5.6,0
2317,23,USA,Intermediate,11,1.9,59,2,34,0,0,3,6,40.0,0
2318,16,Germany,Intermediate,2,5.2,64,3,41,0,1,6,1,33.6,0
2319,20,India,None,8,8.6,65,2,41,1,0,2,4,40.2,0
2320,18,Indonesia,None,12,5.0,70,2,31,0,1,11,9,30.9,0
2321,16,Other,None,10,3.9,71,3,26,0,0,5,2,23.1,0
2322,19,Brazil,None,10,4.6,55,2,47,1,1,7,2,35.3,0
2323,50,Nigeria,Beginner,10,5.6,61,1,41,1,1,7,2,36.5,0
2324,47,Germany,Advanced,5,5.9,77,1,46,0,1,4,10,81.6,1
2325,49,Nigeria,Beginner,10,13.5,71,3,34,1,0,2,10,79.0,1
2326,40,Other,Beginner,2,10.2,63,1,33,0,1,5,7,52.1,0
2327,25,Nigeria,Advanced,5,10.1,67,4,47,1,1,3,7,68.7,1
2328,36,Other,None,8,10.5,87,1,39,1,1,3,6,23.2,0
2329,54,Germany,Intermediate,6,4.0,50,3,32,0,1,7,2,55.0,0
2330,42,Other,Beginner,3,3.3,57,2,40,1,1,9,5,43.0,0
2331,42,Germany,Beginner,8,3.7,56,3,30,0,1,2,6,40.2,0
2332,17,USA,None,15,11.0,55,1,39,0,1,4,6,28.8,0
2333,28,USA,Beginner,14,5.4,44,1,33,1,0,5,10,35.9,0
2334,24,Other,None,9,3.2,66,4,34,0,0,3,6,26.9,0
2335,51,USA,Intermediate,5,5.7,53,1,43,0,1,7,6,45.1,0
2336,37,Brazil,None,13,6.3,48,1,36,0,0,8,1,15.4,0
2337,41,Brazil,Intermediate,2,7.8,65,3,45,0,1,4,4,65.3,1
2338,27,USA,Beginner,2,7.8,55,0,43,1,1,2,1,21.4,0
2339,32,USA,None,7,4.5,63,2,42,1,0,9,3,31.1,0
2340,29,Pakistan,Beginner,1,9.1,69,1,42,0,0,2,2,37.6,0
2341,29,Pakistan,None,10,5.1,56,3,40,0,0,5,2,19.9,0
2342,49,Germany,Intermediate,12,6.5,76,1,42,0,1,2,6,55.3,0
2343,35,Other,Advanced,2,9.1,55,1,28,0,0,9,1,47.0,0
2344,26,UK,Intermediate,10,5.1,60,3,39,0,0,3,4,43.9,0
2345,31,UK,None,4,5.3,55,1,43,0,1,4,9,7.2,0
2346,46,USA,Beginner,1,8.8,63,3,44,0,0,5,3,49.5,0
2347,21,Nigeria,Beginner,4,4.4,49,3,31,1,1,4,8,44.5,0
2348,34,USA,Intermediate,13,5.8,57,4,56,1,1,9,9,72.3,1
2349,52,Pakistan,None,12,8.7,73,3,50,1,0,4,2,34.8,0
2350,19,Germany,Beginner,11,13.2,68,3,42,1,0,7,5,68.2,1
2351,19,USA,Beginner,13,8.8,60,0,45,0,0,4,6,32.3,0
2352,35,Indonesia,None,10,8.4,59,3,44,1,0,1,5,36.1,0
2353,25,Nigeria,None,15,8.6,64,2,40,1,0,4,6,43.4,0
2354,39,Indonesia,Beginner,5,3.8,57,4,32,1,1,5,5,30.6,0
2355,50,Germany,Intermediate,9,7.3,59,1,48,0,1,4,7,51.9,0
2356,41,Germany,Advanced,1,6.9,64,1,38,1,1,6,5,57.5,0
2357,52,Brazil,Beginner,12,8.0,54,0,48,1,0,5,5,45.3,0
2358,53,Bangladesh,Beginner,5,7.3,66,2,48,0,0,4,7,49.9,0
2359,36,Indonesia,None,2,8.1,58,0,35,1,0,9,3,27.5,0
2360,54,Brazil,Advanced,9,6.1,60,2,39,0,0,2,10,72.2,1
2361,36,Pakistan,Advanced,6,7.2,53,2,33,0,1,5,7,78.9,1
2362,25,India,Advanced,2,3.3,64,1,42,0,0,7,8,60.4,1
2363,53,Nigeria,Intermediate,14,6.0,58,0,40,0,0,4,5,33.4,0
2364,19,India,None,3,11.2,44,4,43,1,1,6,4,47.3,0
2365,35,Other,Intermediate,14,8.0,62,3,43,0,1,9,2,55.9,0
2366,32,Pakistan,Beginner,8,6.9,84,2,36,0,1,8,5,54.3,0
2367,22,Pakistan,None,1,12.7,71,0,44,1,0,1,6,35.8,0
2368,19,India,Intermediate,12,2.9,54,1,42,0,0,4,9,36.8,0
2369,44,Indonesia,None,3,3.7,58,0,48,1,0,7,6,15.8,0
2370,29,Bangladesh,None,13,12.1,57,3,42,1,0,8,6,34.0,0
2371,18,Indonesia,Beginner,10,7.1,63,2,33,0,1,5,6,42.0,0
2372,39,India,Beginner,1,6.3,63,0,57,1,1,8,8,44.4,0
2373,52,Other,Intermediate,11,3.4,58,1,27,0,1,4,6,31.0,0
2374,31,Indonesia,None,11,8.3,61,3,38,1,0,8,1,28.2,0
2375,19,UK,None,8,8.6,60,1,50,1,0,3,1,36.9,0
2376,39,Indonesia,None,1,3.7,64,2,37,1,1,3,10,36.7,0
2377,49,Germany,None,13,6.6,57,1,44,0,0,2,2,3.5,0
2378,45,Brazil,None,5,6.0,63,2,45,0,1,6,1,18.7,0
2379,33,Nigeria,Beginner,4,7.8,55,3,40,1,1,4,3,37.9,0
2380,34,Indonesia,Beginner,7,3.6,70,1,47,1,1,14,3,47.7,0
2381,46,Bangladesh,Intermediate,14,10.8,49,2,48,0,1,4,4,51.1,0
2382,34,Bangladesh,Advanced,5,9.7,64,1,42,0,0,7,6,64.0,1
2383,34,Indonesia,Beginner,8,5.9,70,2,35,0,1,8,10,61.2,1
2384,37,USA,None,12,6.4,58,2,42,1,0,4,7,33.2,0
2385,39,Pakistan,None,14,6.6,57,3,35,0,0,7,9,35.5,0
2386,27,Indonesia,Intermediate,11,4.7,72,1,36,1,0,4,8,53.4,0
2387,45,Pakistan,Beginner,1,5.7,69,0,49,1,0,3,6,30.5,0
2388,53,UK,Intermediate,5,6.2,53,2,35,0,0,2,9,64.9,1
2389,46,India,Intermediate,4,11.8,57,4,42,0,0,5,4,60.2,1
2390,51,UK,Advanced,3,9.8,57,2,37,1,1,8,6,78.8,1
2391,34,Indonesia,Advanced,5,9.8,45,2,45,0,1,3,7,73.2,1
2392,51,Bangladesh,Beginner,10,8.1,66,2,32,0,1,2,2,51.9,0
2393,45,USA,None,15,3.6,65,2,36,0,0,9,1,15.1,0
2394,48,Other,Advanced,3,6.9,50,1,43,0,0,2,10,53.0,0
2395,33,Pakistan,Beginner,8,9.9,66,0,34,0,0,4,8,46.7,0
2396,43,Brazil,None,13,3.2,57,0,35,1,1,7,8,13.0,0
2397,26,Pakistan,Beginner,3,8.9,58,2,42,1,1,6,7,47.8,0
2398,48,Germany,Beginner,1,14.0,62,2,42,1,0,5,9,55.4,0
2399,32,Nigeria,Intermediate,9,10.2,56,1,35,0,1,4,9,54.7,0
2400,21,Indonesia,Beginner,15,11.2,53,0,29,0,1,5,3,34.9,0
2401,19,UK,None,9,7.7,50,1,43,0,0,5,1,6.2,0
2402,35,Brazil,Advanced,6,9.9,74,2,45,0,0,8,9,77.1,1
2403,42,Bangladesh,Intermediate,10,4.8,74,3,32,0,1,3,1,54.1,0
2404,30,Bangladesh,Beginner,1,9.4,56,1,29,0,1,3,1,35.4,0
2405,21,Bangladesh,None,8,9.0,65,4,38,0,0,2,5,45.0,0
2406,29,Other,Beginner,2,7.9,74,1,45,0,0,3,2,42.4,0
2407,26,Germany,Beginner,9,10.9,65,3,47,0,1,9,2,56.8,0
2408,54,Bangladesh,None,14,5.4,52,1,38,0,0,6,5,14.8,0
2409,24,Bangladesh,None,8,6.4,60,2,52,0,1,2,7,30.0,0
2410,41,Indonesia,Intermediate,3,7.3,52,1,42,1,0,5,6,45.2,0
2411,31,Germany,Beginner,13,3.9,58,3,41,0,0,5,5,29.4,0
2412,20,USA,Beginner,5,7.7,51,1,36,0,0,6,3,39.2,0
2413,25,USA,None,9,1.8,64,3,45,0,1,6,9,37.2,0
2414,18,Germany,Beginner,13,10.1,63,0,28,0,1,7,8,49.9,0
2415,28,Nigeria,Intermediate,1,7.1,72,0,42,1,1,2,3,45.3,0
2416,45,Other,None,9,5.4,42,3,46,0,0,1,7,25.7,0
2417,21,Brazil,None,15,4.5,45,2,37,1,1,2,3,23.5,0
2418,32,Pakistan,Beginner,4,6.3,58,2,33,0,1,4,6,31.3,0
2419,34,Indonesia,Advanced,4,9.1,51,4,40,1,0,7,3,72.0,1
2420,50,India,Beginner,15,8.6,56,1,49,1,1,6,8,60.3,1
2421,41,USA,None,4,4.9,58,3,28,1,1,6,3,27.9,0
2422,20,Germany,None,10,4.5,75,2,42,0,1,8,5,36.3,0
2423,44,Brazil,Intermediate,12,9.0,48,6,32,1,1,5,3,84.1,1
2424,52,Germany,None,9,4.8,60,2,42,0,1,7,8,40.7,0
2425,35,Pakistan,Beginner,14,7.2,53,1,39,0,1,7,10,37.0,0
2426,36,Brazil,Beginner,6,7.4,74,1,42,1,0,5,9,60.2,1
2427,25,USA,None,11,7.9,67,1,40,1,1,5,6,36.1,0
2428,20,Bangladesh,Intermediate,8,9.6,50,4,34,0,0,7,10,81.2,1
2429,51,Germany,Intermediate,12,3.2,62,2,28,1,1,10,4,29.2,0
2430,21,India,Beginner,14,1.3,64,4,41,0,1,6,10,55.5,0
2431,41,USA,None,4,5.3,49,4,50,0,1,1,4,29.9,0
2432,19,UK,None,3,12.4,74,0,31,1,1,5,5,41.0,0
2433,54,India,Beginner,14,13.1,62,1,48,0,0,6,3,39.4,0
2434,54,Nigeria,Beginner,1,12.5,59,1,34,0,1,5,4,50.0,0
2435,50,Other,None,10,6.4,57,3,44,0,0,2,4,30.6,0
2436,16,USA,None,15,1.7,60,2,50,1,0,5,1,25.1,0
2437,39,Bangladesh,None,15,0.0,61,4,34,0,1,6,1,19.9,0
2438,51,USA,Advanced,7,5.2,57,1,32,0,1,7,9,67.3,1
2439,21,Pakistan,Intermediate,4,6.4,55,1,40,0,0,3,3,40.5,0
2440,46,Brazil,Advanced,14,10.9,61,4,34,1,0,5,5,70.6,1
2441,35,Germany,None,8,9.6,51,5,28,1,0,5,2,44.7,0
2442,39,Brazil,Advanced,14,7.7,68,2,33,1,1,3,1,62.1,1
2443,40,Brazil,None,3,4.3,74,2,37,1,1,3,7,42.6,0
2444,51,USA,Beginner,1,4.1,54,2,46,0,0,1,10,33.6,0
2445,36,Pakistan,Intermediate,5,7.8,57,1,45,0,1,4,9,62.3,1
2446,45,Germany,None,14,9.1,55,4,34,0,0,5,4,34.5,0
2447,39,Germany,Beginner,2,8.2,55,2,37,0,1,8,4,54.8,0
2448,45,Brazil,None,3,3.9,64,1,34,0,0,4,3,7.4,0
2449,37,Nigeria,None,14,9.0,50,3,44,1,1,7,3,37.1,0
2450,43,Other,Beginner,6,8.3,55,1,31,0,0,3,2,29.1,0
2451,22,Pakistan,Beginner,3,3.8,52,1,31,0,1,6,3,35.6,0
2452,50,Nigeria,Intermediate,3,4.6,60,3,34,0,1,4,5,55.8,0
2453,43,Indonesia,Beginner,12,9.1,49,1,40,0,0,7,8,29.9,0
2454,29,Indonesia,Beginner,6,6.3,79,0,34,0,0,2,8,30.8,0
2455,25,India,None,5,11.8,55,1,37,1,0,6,5,15.9,0
2456,31,Brazil,None,10,8.5,50,4,35,0,1,6,1,36.4,0
2457,31,Germany,Advanced,9,5.5,63,2,42,0,0,4,10,45.7,0
2458,46,USA,None,1,7.0,61,0,44,1,1,7,2,24.7,0
2459,40,Germany,Beginner,13,7.2,54,3,48,0,1,8,8,51.6,0
2460,28,Germany,None,3,4.8,52,3,39,1,0,4,10,44.3,0
2461,21,Bangladesh,Intermediate,3,4.3,60,4,45,0,0,9,9,57.6,0
2462,24,Germany,Intermediate,11,9.1,65,2,40,1,1,3,7,61.0,1
2463,51,India,None,6,9.5,68,2,39,0,0,6,9,42.8,0
2464,35,Nigeria,None,8,8.8,73,3,40,1,0,4,9,38.6,0
2465,33,Indonesia,Beginner,3,11.5,68,1,32,0,1,1,6,48.0,0
2466,36,Germany,Beginner,3,5.4,52,3,34,0,0,6,6,33.4,0
2467,19,Germany,None,6,12.0,61,1,43,1,0,6,7,45.2,0
2468,48,Bangladesh,Intermediate,8,4.3,52,2,42,0,0,4,1,42.5,0
2469,42,Pakistan,None,6,4.0,61,3,40,0,1,8,9,43.9,0
2470,22,USA,Intermediate,13,1.7,70,3,35,0,0,4,1,31.6,0
2471,21,Pakistan,Beginner,12,5.7,58,0,42,0,1,7,8,45.0,0
2472,30,USA,None,14,5.5,58,2,53,1,0,7,10,25.0,0
2473,33,Other,Beginner,10,8.6,63,2,44,1,0,4,2,32.5,0
